date,dppi,dpsi,bird_ID,band_number,swab_id,mass,l_eye_score,r_eye_score,scorer,swab,swabber,plasma,tears,tears_vol_l,tears_vol_r,rbcs,smear,experiment_notes,capture_date,population,capture_location,experiment_location,antimalarials,primary_treatment,primary_dose,primary_inoc_date,secondary_treatment,secondary_dose,secondary_inoc_date,recovered_prior_sec,elisa_date,od_mean,room,stack,cage,sex,mass_cap,vital_notes,qpcr_plate,qpcr_date,well,cq_value,quantity,quantity1,log10_quantity1,extraction_plate,extraction_date,cq8,cq7,cq6,cq5,cq4,cq3,cq2,cq1,qpcr_neg_cntrls,slope,efficiency,r2,yinter,error
20211011,-8,-50,-8_2521,2521,2521 PID -8,20.4,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210803,va,be,vt,n,low,750,20211019,1,30,20211130,y,20210922,0.045,k,3,2,m,19.8,NA,3,20220401,A5,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2522,2522,2522 PID -8,19.4,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210803,va,be,vt,n,low,750,20211019,2,100,20211130,y,20210922,0.042,j,2,3,m,20.1,NA,2,20220401,D11,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2524,2524,2524 PID -8,19.4,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210803,va,be,vt,n,high,30000,20211019,2,100,20211130,y,20210922,0.041,j,4,3,m,18.8,NA,2,20220401,A7,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2525,2525,2525 PID -8,20.7,na,na,na,y,dmh,y,n,na,na,n,n,Left eye energy,20210804,va,neg,vt,n,high,30000,20211019,3,300,20211130,y,20210922,0.045,k,3,4,f,22.5,"intake very suspicious L eye, do D8, 8/16 0,0, caught with MG bird eye score 2",3,20220401,G5,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2526,2526,2526 PID -8,19.7,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210809,va,neg,vt,n,high,30000,20211019,1,30,20211130,y,20210924,0.042,f,5,3,m,19.9,NA,3,20220401,G9,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2527,2527,2527 PID -8,20.5,na,na,na,y,dmh,y,n,na,na,n,y,NA,20210809,va,neg,vt,n,low,750,20211019,0,0,20211130,y,20210922,0.043,f,4,1,m,21.5,NA,2,20220401,G9,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2530,2530,2530 PID -8,20.9,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210809,va,ivt,vt,n,high,30000,20211019,1,30,20211130,y,20210922,0.042,e,3,2,m,20.1,"other 2530 died in hand while being banded, caught at IVT and 20.7 on intake",3,20220401,H7,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2533,2533,2533 PID -8,22.5,na,na,na,y,dmh,y,n,na,na,n,y,Left eye droopy,20210810,va,be,vt,n,high,30000,20211019,0,0,20211130,y,20210922,0.042,f,3,1,f,20.5,NA,2,20220401,D9,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2535,2535,2535 PID -8,21.3,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210810,va,be,vt,n,low,750,20211019,1,30,20211130,y,20210922,0.043,f,3,4,m,22.6,NA,2,20220401,E9,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2536,2536,2536 PID -8,19.2,na,na,na,y,dmh,y,n,na,na,n,y,NA,20210810,va,be,vt,n,high,30000,20211019,0,0,20211130,y,20210922,0.041,k,4,1,m,18.9,NA,3,20220401,A4,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2537,2537,2537 PID -8,18.7,na,na,na,y,dmh,y,n,na,na,n,n,Left side of face cage injury,20210810,va,be,vt,n,sham,0,20211019,1,30,20211130,y,20210922,0.042,j,2,2,f,19,"R outer toe, 1st joint broken",2,20220401,A11,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2538,2538,2538 PID -8,19.4,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210810,va,be,vt,n,sham,0,20211019,1,30,20211130,y,20210922,0.044,f,1,1,f,17.3,big eyes? Pox on L 8/27,2,20220401,D8,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2539,2539,2539 PID -8,18.4,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210810,va,be,vt,n,low,750,20211019,3,300,20211130,y,20210922,0.044,e,2,4,m,19.7,NA,3,20220401,D6,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2540,2540,2540 PID -8,21.2,na,na,na,y,dmh,y,n,na,na,n,y,NA,20210810,va,be,vt,n,low,750,20211019,4,7000,20211130,y,20210922,0.047,e,3,1,f,20.2,NA,3,20220401,C8,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2541,2541,2541 PID -8,22,na,na,na,y,dmh,y,n,na,na,n,y,NA,20210810,va,be,vt,n,low,750,20211019,4,7000,20211130,y,20210922,0.046,f,2,2,f,22.3,weird eyes,2,20220401,A8,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2542,2542,2542 PID -8,19.1,na,na,na,y,dmh,y,n,na,na,n,y,NA,20210810,va,be,vt,n,low,750,20211019,4,7000,20211130,y,20210922,0.044,f,3,3,m,19.3,NA,2,20220401,H9,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2543,2543,2543 PID -8,20,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210810,va,sr,vt,n,low,750,20211019,2,100,20211130,y,20210922,0.042,e,2,3,m,20.8,NA,3,20220401,G6,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2544,2544,2544 PID -8,18.8,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210810,va,sr,vt,n,high,30000,20211019,1,30,20211130,y,20210922,0.041,e,4,3,f,18.4,NA,3,20220401,F6,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2545,2545,2545 PID -8,21.3,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210810,va,sr,vt,n,sham,0,20211019,1,30,20211130,y,20210922,0.042,f,3,2,m,19.7,NA,2,20220401,H8,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2546,2546,2546 PID -8,19.8,na,na,na,y,dmh,y,n,na,na,n,y,NA,20210810,va,sr,vt,n,sham,0,20211019,4,7000,20211130,y,20210922,0.044,f,1,3,f,19.5,NA,2,20220401,B8,39.74590741,0.502229836,1.502229836,0.176736383,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2547,2547,2547 PID -8,18.8,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210810,va,sr,vt,n,high,30000,20211019,3,300,20211130,y,20210922,0.042,j,4,4,m,19.9,NA,2,20220401,B10,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2550,2550,2550 PID -8,22,na,na,na,y,dmh,y,n,na,na,n,n,NA,20210812,va,neg,vt,n,sham,0,20211019,3,300,20211130,y,20210922,0.044,l,2,3,m,21.8,NA,3,20220401,E8,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211011,-8,-50,-8_2565,2565,2565 PID -8,18.6,na,na,na,y,dmh,y,n,na,na,n,y,NA,20210824,va,be,vt,n,sham,0,20211019,4,7000,20211130,y,20210922,0.042,k,1,3,f,3.5,NA,2,20220401,G7,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2566,2566,2566 PID -8,20.1,na,na,na,y,dmh,y,n,na,na,n,y,NA,20210824,va,be,vt,n,high,30000,20211019,4,7000,20211130,y,20210922,0.044,j,4,1,m,3,NA,2,20220401,D7,Undetermined,0,1,0,2,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211011,-8,-50,-8_2567,2567,2567 PID -8,20.3,na,na,na,y,dmh,y,n,na,na,n,n,Right eye slightly droopy,20210824,va,be,vt,n,low,750,20211019,1,30,20211130,y,20210922,0.044,j,3,2,f,3,NA,3,20220401,H9,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211012,-7,-49,-7_2274,2274,2274 PID -7,18.2,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210616,va,mh,vt,n,high,30000,20211019,4,7000,20211130,y,20210908,0.046,h,4,4,f,17.6,"did not receive Cankerex until 7/5/21, got ampho B H2O starting 8/5",1,20220329,B9,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2280,2280,2280 PID -7,19.3,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210618,va,lr,vt,n,high,30000,20211019,2,100,20211130,y,20210908,0.043,a,11,1,m,19.8,did not receive Cankerex until 7/5/21,1,20220329,A12,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2282,2282,2282 PID -7,19.8,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210621,va,ivt,vt,n,low,750,20211019,2,100,20211130,y,20210908,0.05,a,10,1,f,18.9,did not receive Cankerex until 7/5/21,1,20220329,G6,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2299,2299,2299 PID -7,19.7,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210629,va,be,vt,n,high,30000,20211019,0,0,20211130,y,20210908,0.043,a,6,1,m,19,did not receive Cankerex until 7/5/21,1,20220329,A11,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2321,2321,2321 PID -7,19.6,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210701,va,dd,vt,n,low,750,20211019,2,100,20211130,y,20210910,0.043,h,4,2,f,19.8,did not receive Cankerex until 7/5/21,1,20220329,D9,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2373,2373,2373 PID -7,19.6,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210715,va,dd,vt,n,high,30000,20211019,2,100,20211130,y,20210924,0.042,h,7,2,f,19.6,cage injury above beak,1,20220329,B8,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2375,2375,2375 PID -7,20.6,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210715,va,dd,vt,n,low,750,20211019,4,7000,20211130,y,20210917,0.045,h,6,2,f,19.2,possible pox recovery?,1,20220329,E10,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2377,2377,2377 PID -7,21.6,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210715,va,dd,vt,n,low,750,20211019,2,100,20211130,y,20210917,0.043,a,6,2,f,21,NA,3,20220401,D9,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211012,-7,-49,-7_2378,2378,2378 PID -7,21.3,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210715,va,dd,vt,n,low,750,20211019,0,0,20211130,y,20210917,0.043,a,7,1,m,21,NA,1,20220329,F7,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2379,2379,2379 PID -7,19.6,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210715,va,dd,vt,n,high,30000,20211019,4,7000,20211130,y,20210917,0.044,a,12,4,m,19.4,NA,1,20220329,H6,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2380,2380,2380 PID -7,19,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210715,va,dd,vt,n,sham,0,20211019,1,30,20211130,y,20210917,0.048,a,3,3,m,18.4,NA,2,20220401,F12,Undetermined,0,1,0,1,20211208,10.794,12.708,16.308,na,na,26.56,30.458,na,neg,-3.349,0.995,98.879,38.744,0.063
20211012,-7,-49,-7_2381,2381,2381 PID -7,20,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210715,va,dd,vt,n,low,750,20211019,4,7000,20211130,y,20210917,0.042,a,8,3,m,18.5,NA,1,20220329,E5,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2382,2382,2382 PID -7,18.6,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210715,va,dd,vt,n,sham,0,20211019,3,300,20211130,y,20210917,0.043,a,2,4,m,18,NA,1,20220329,F11,38.87304407,1.056772424,2.056772424,0.313186241,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2383,2383,2383 PID -7,19.7,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210715,va,dd,vt,n,sham,0,20211019,1,30,20211130,y,20210917,0.043,a,2,2,m,19.5,NA,1,20220329,E12,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2385,2385,2385 PID -7,19.3,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210715,va,dd,vt,n,sham,0,20211019,4,7000,20211130,y,20210917,0.042,a,3,4,m,18.9,NA,1,20220329,B5,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2386,2386,2386 PID -7,19.7,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210715,va,dd,vt,n,high,30000,20211019,0,0,20211130,y,20210917,0.042,h,5,2,m,20.4,NA,3,20220401,A10,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211012,-7,-49,-7_2388,2388,2388 PID -7,20.8,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210715,va,dd,vt,n,high,30000,20211019,3,300,20211130,y,20210917,0.055,h,7,3,m,18.6,NA,1,20220329,G9,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2391,2391,2391 PID -7,19.4,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210716,va,ivt,vt,n,low,750,20211019,4,7000,20211130,y,20210917,0.043,h,6,3,f,19.5,NA,1,20220329,D10,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2392,2392,2392 PID -7,18.8,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210719,va,lr,vt,n,sham,0,20211019,4,7000,20211130,y,20210910,0.044,h,4,3,f,19,NA,1,20220329,H9,38.34220076,1.518542641,2.518542641,0.401149308,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2394,2394,2394 PID -7,20.6,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210720,va,sr,vt,n,low,750,20211019,1,30,20211130,y,20210910,0.044,h,2,2,m,20.9,NA,1,20220329,C9,38.22179393,1.648690235,2.648690235,0.42303117,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2395,2395,2395 PID -7,21.1,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210720,va,sr,vt,n,sham,0,20211019,1,30,20211130,y,20210915,0.044,h,6,1,f,19,NA,1,20220329,B11,38.19171346,1.682909589,2.682909589,0.428606038,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2396,2396,2396 PID -7,20.3,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210720,va,sr,vt,n,high,30000,20211019,2,100,20211130,y,20210924,0.043,a,10,2,m,19.9,rebled 8/6 tube blown,3,20220401,H10,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211012,-7,-49,-7_2397,2397,2397 PID -7,21.4,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210720,va,sr,vt,n,sham,0,20211019,3,300,20211130,y,20210910,0.047,a,2,3,f,21.3,NA,3,20220401,D10,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211012,-7,-49,-7_2398,2398,2398 PID -7,19.7,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210720,va,sr,vt,n,low,750,20211019,3,300,20211130,y,20210910,0.043,a,5,3,f,19.2,"one day of ampho B water started, cagemate of 2401",1,20220329,H5,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2399,2399,2399 PID -7,21.6,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210720,va,sr,vt,n,low,750,20211019,4,7000,20211130,y,20210915,0.045,a,7,3,f,19.9,NA,1,20220329,B6,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2400,2400,2400 PID -7,19.7,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210720,va,sr,vt,n,high,30000,20211019,3,300,20211130,y,20210915,0.045,a,12,3,m,19,NA,1,20220329,G12,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2403,2403,2403 PID -7,22.6,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210720,va,sr,vt,n,high,30000,20211019,3,300,20211130,y,20210915,0.044,a,12,1,f,19.1,NA,1,20220329,B12,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2406,2406,2406 PID -7,23.1,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210720,va,sr,vt,n,high,30000,20211019,4,7000,20211130,y,20210915,0.041,a,6,3,f,20.2,NA,1,20220329,D8,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2407,2407,2407 PID -7,20.7,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210720,va,sr,vt,n,sham,0,20211019,4,7000,20211130,y,20210915,0.043,a,4,2,m,21.3,NA,1,20220329,D12,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2410,2410,2410 PID -7,20.4,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210721,va,mh,vt,n,high,30000,20211019,1,30,20211130,y,20210915,0.047,h,5,3,f,19.6,NA,1,20220329,G10,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2411,2411,2411 PID -7,22.2,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210721,va,mh,vt,n,low,750,20211019,3,300,20211130,y,20210915,0.044,h,2,3,m,21.9,NA,3,20220401,B10,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211012,-7,-49,-7_2412,2412,2412 PID -7,19.4,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210722,va,dd,vt,n,low,750,20211019,3,300,20211130,y,20210915,0.043,h,5,1,f,19.1,NA,1,20220329,B10,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2413,2413,2413 PID -7,19.1,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210722,va,dd,vt,n,low,750,20211019,0,0,20211130,y,20210915,0.053,h,6,4,f,17.8,had eye score of 1.5 in one eye 11/16,1,20220329,F12,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2415,2415,2415 PID -7,20.8,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210722,va,dd,vt,n,sham,0,20211019,1,30,20211130,y,20210915,0.048,a,3,1,f,20.5,NA,1,20220329,C11,38.80221539,1.109146495,2.109146495,0.324106746,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2416,2416,2416 PID -7,20.2,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210722,va,be,vt,n,sham,0,20211019,3,300,20211130,y,20210915,0.046,h,1,3,m,21,NA,3,20220401,E10,Undetermined,0,1,0,2,20211208,9.479825452,11.48732104,15.0677324,18.94896454,na,25.36530625,29.01730143,na,neg,-3.37,99.397,0.996,37.422,0.052
20211012,-7,-49,-7_2417,2417,2417 PID -7,19.3,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210722,va,be,vt,n,sham,0,20211019,1,30,20211130,y,20210915,0.044,h,1,1,m,20.4,NA,1,20220329,G11,38.887971,1.046054272,2.046054272,0.310917149,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2418,2418,2418 PID -7,21.7,na,na,na,y,dmh,y,n,na,na,y,y,NA,20210722,va,be,vt,n,sham,0,20211019,4,7000,20211130,y,20210915,0.043,a,3,2,m,21,NA,1,20220329,H8,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2419,2419,2419 PID -7,21.1,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210722,va,be,vt,n,sham,0,20211019,1,30,20211130,y,20210915,0.046,a,4,4,f,20.2,NA,1,20220329,E9,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2426,2426,2426 PID -7,20,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210722,va,be,vt,n,low,750,20211019,1,30,20211130,y,20210915,0.043,a,9,3,f,19.6,NA,1,20220329,D5,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2427,2427,2427 PID -7,18.9,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210723,va,ivt,vt,n,low,750,20211019,3,300,20211130,y,20210915,0.042,a,11,2,m,18.9,NA,1,20220329,C5,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2432,2432,2432 PID -7,20.3,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210723,va,ps,vt,n,high,30000,20211019,3,300,20211130,y,20210915,0.042,a,11,3,m,20.5,NA,1,20220329,A7,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2433,2433,2433 PID -7,19.1,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210723,va,ivt,vt,n,low,750,20211019,1,30,20211130,y,20210915,0.044,a,5,1,m,19.5,NA,1,20220329,E7,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
20211012,-7,-49,-7_2434,2434,2434 PID -7,17.6,na,na,na,y,dmh,y,n,na,na,y,n,NA,20210723,va,ps,vt,n,sham,0,20211019,3,300,20211130,y,20210915,0.046,h,3,2,f,19.2,NA,1,20220329,E11,Undetermined,0,1,0,1,20211208,11.082,12.843,15.854,20.17,NA,26.494,30.904,NA,neg,-3.372,97.967,0.991,38.954,0.082
