"date","dpi","dpsi","bird_ID","band_number","swab_id","mass","l_eye_score","r_eye_score","scorer","swab","swabber","plasma","tears","tears_vol_l","tears_vol_r","rbcs","smear","experiment_notes","capture_date","population","capture_location","experiment_location","antimalarials","primary_treatment","primary_dose","primary_inoc_date","secondary_treatment","secondary_dose","secondary_inoc_date","recovered_prior_sec","elisa_date","od_mean","room","stack","cage","sex","mass_cap","vital_notes","qpcr_plate","qpcr_date","well","cq_value","quantity","quantity1","log10_quantity1","extraction_plate","extraction_date","cq8","cq7","cq6","cq5","cq4","cq3","cq2","cq1","qpcr_neg_cntrls","slope","efficiency","r2","yinter","error","ELISA.Run.Date","elisa_od","elisa_cv","MG.....OD.0.0621.","ELISA.notes","tes","threshold_cutoff","seropos_cutoff","pathology_cutoff","quantity_clean","day_inf","inf","inf_pri","inf_sec"
20211204,46,"4","46_2282","2282","2282 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210621,"va","ivt","vt","n","Low",750,20211019,2,100,20211130,"y","20210908","0.05","a","10","1","Female",18.9,"did not receive Cankerex until 7/5/21",9,20220411,"C5","38.60744016",0.585088368,1.585088368,0.200053479,6,20220128,"na",12.53148867,15.72988284,"18.75386348","22.32475872","25.96256782",29.11519124,"32.54947164","neg",-3.358,98.503,0.999,37.826,"0.022",NA,NA,NA,NA,NA,0,50,0.061,0,0.585088368,0,1,1,0
20211207,49,"7","49_2282","2282","2282 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210621,"va","ivt","vt","n","Low",750,20211019,2,100,20211130,"y","20210908","0.05","a","10","1","Female",18.9,"did not receive Cankerex until 7/5/21",7,20220411,"E5","Undetermined",0,1,0,5,20220128,"na",12.73909061,15.79001628,"18.86811414","22.21804577","25.71867181",29.06757017,"32.39865795","neg",-3.299,100.947,0.999,37.532,"0.019",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211214,56,"14","56_2282","2282","2282 SID 14","18.2",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210621,"va","ivt","vt","n","Low",750,20211019,2,100,20211130,"y","20210908","0.05","a","10","1","Female",18.9,"did not receive Cankerex until 7/5/21",12,20220412,"D10","Undetermined",0,1,0,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02","8.2.23",0.045,0.3,"-","",0,50,0.061,0,0,0,1,1,0
20211221,63,"21","63_2282","2282","2282 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210621,"va","ivt","vt","n","Low",750,20211019,2,100,20211130,"y","20210908","0.05","a","10","1","Female",18.9,"did not receive Cankerex until 7/5/21",17,20220414,"H7","Undetermined",0,1,0,12,20220211,"9.407558188",12.01330775,14.95971917,"18.21113814","21.59003938","na",29.445,"na","neg",-3.34,99.265,0.994,37.374,"0.067",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211012,-8,"-49","-7_2299","2299","2299 PID -7","19.7",NA,NA,"na","y","dmh","y","n","na","na","y","y",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",1,20220329,"A11","Undetermined",0,1,0,1,20211208,"11.082",12.843,15.854,"20.17",NA,"26.494",30.904,NA,"neg",-3.372,97.967,0.991,38.954,"0.082","6.30.22",0.043,0.99,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2299","2299","2299 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",2,20220401,"H12","24.51276683",17755.40642,17756.40642,4.249355077,1,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,17755.40642,1,1,1,0
20211102,14,"-28","14_2299","2299","na","18.9",0,0,"dmh","n","na","y","y","3","5","n","y","Right eye not quite scoreable",20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.27.23",0.062,1,"+","",0,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2299","2299","na","19.6",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2299","2299","na","na",0,0,"dmh","n","na","n","n","na","na","na","na","L eye not scoreable",20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2299","2299","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2299","2299","2299 PID 41","19.5",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",6,20220404,"C9","36.70474172",1.568805039,2.568805039,0.409731144,5,20220128,"9.224596807",11.53930901,14.73461186,"18.88393093","na","25.20403948",28.9560212,"na","neg",-3.35,98.86,0.996,37.36,"0.05","10.27.23",0.056,2,"-","",0,50,0.061,0,1.568805039,0,1,1,0
20211204,46,"4","46_2299","2299","2299 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",9,20220411,"E6","Undetermined",0,1,0,6,20220128,"na",12.53148867,15.72988284,"18.75386348","22.32475872","25.96256782",29.11519124,"32.54947164","neg",-3.358,98.503,0.999,37.826,"0.022",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211207,49,"7","49_2299","2299","2299 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",7,20220411,"E4","Undetermined",0,1,0,5,20220128,"na",12.73909061,15.79001628,"18.86811414","22.21804577","25.71867181",29.06757017,"32.39865795","neg",-3.299,100.947,0.999,37.532,"0.019",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211214,56,"14","56_2299","2299","2299 SID 14","19.1",0,0,"dmh","y","dmh","y","n","na","na","y","y",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",12,20220412,"H12","Undetermined",0,1,0,9,20220209,"na",11.67673985,14.99527201,"na","22.1686667","na",28.91606193,"32.84611655","neg",-3.514,92.584,1,38.234,"0.02","8.2.23",0.049,9.793,"-","",0,50,0.061,0,0,0,1,1,0
20211221,63,"21","63_2299","2299","2299 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210629,"va","be","vt","n","High",30000,20211019,0,0,20211130,"y","20210908","0.043","a","6","1","Male",19,"did not receive Cankerex until 7/5/21",16,20220414,"G8","Undetermined",0,1,0,12,20220211,"9.313324593",12.0047658,15.02507223,"18.2874533","21.45327907","na",29.39667,"na","neg",-3.36,99.438,0.994,37.324,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211012,-8,"-49","-7_2321","2321","2321 PID -7","19.6",NA,NA,"na","y","dmh","y","n","na","na","y","n",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",1,20220329,"D9","Undetermined",0,1,0,1,20211208,"11.082",12.843,15.854,"20.17",NA,"26.494",30.904,NA,"neg",-3.372,97.967,0.991,38.954,"0.082","6.30.22",0.043,1.49,"-","",0,50,0.061,0,0,0,0,0,0
20211026,7,"-35","7_2321","2321","2321 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",2,20220401,"H5","Undetermined",0,1,0,1,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211102,14,"-28","14_2321","2321","na","19",0,0,"dmh","n","na","y","y","2","4","n","n",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.11.22",0.044,1.29,"-","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2321","2321","na","20.4",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2321","2321","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2321","2321","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2321","2321","2321 PID 41","19.6",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",5,20220404,"C12","Undetermined",0,1,0,4,20220126,"8.921",11.05,14.391,"18.575","na","25.11",29.042,"na","neg",-3.426,95.822,0.996,37.559,"0.058","7.28.23",0.048,2.8,"-","",0,50,0.061,0,0,0,0,0,0
20211204,46,"4","46_2321","2321","2321 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",11,20220412,"G4","Undetermined",0,1,0,8,20220204,"na",11.86143101,15.1936193,"na","22.22321452","25.68560426",28.8887188,"32.02938467","neg",-3.389,97.283,0.999,37.624,"0.028",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211207,49,"7","49_2321","2321","2321 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",7,20220411,"G6","Undetermined",0,1,0,5,20220128,"na",12.73909061,15.79001628,"18.86811414","22.21804577","25.71867181",29.06757017,"32.39865795","neg",-3.299,100.947,0.999,37.532,"0.019",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211214,56,"14","56_2321","2321","2321 SID 14","19.8",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",13,20220412,"H7","Undetermined",0,1,0,10,20220209,"na",11.72578204,15.01386033,"na","22.35951247","na",29.1356697,"32.50885701","neg",-3.484,93.641,1,38.129,"0.02","8.2.23",0.046,6.8,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2321","2321","2321 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210701,"va","dd","vt","n","Low",750,20211019,2,100,20211130,"y","20210910","0.043","h","4","2","Female",19.8,"did not receive Cankerex until 7/5/21",16,20220414,"D10","Undetermined",0,1,0,12,20220211,"9.313324593",12.0047658,15.02507223,"18.2874533","21.45327907","na",29.39667,"na","neg",-3.36,99.438,0.994,37.324,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211011,-8,"-50","-8_2372","2372","2372 PID -8","21.2",NA,NA,"na","y","dmh","y","n","na","na","n","n",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,3,20220401,"B8","Undetermined",0,1,0,2,20211208,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052","6.23.22",0.047,1.521,"-","",0,50,0.061,0,0,0,0,0,0
20211026,7,"-35","7_2372","2372","2372 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,9,20220411,"H8","Undetermined",0,1,0,7,20220204,"na",12.53148867,15.72988284,"18.75386348","22.32475872","25.96256782",29.11519124,"32.54947164","neg",-3.358,98.503,0.999,37.826,"0.022",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211103,14,"-27","15_2372","2372","na","21.4",0,0,"dmh","n","na","y","n","na","na","n","n",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.22.24",0.043,0.33,"-","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2372","2372","na","21.4",0,0,"dmh","n","na","n","y","2","1","na","na","Drop of blood in sample",20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2372","2372","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2372","2372","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2372","2372","2372 PID 41","21.2",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,4,20220404,"F5","Undetermined",0,1,0,3,20220126,"9.023035844",11.11909956,14.37866456,"18.5554148","na","25.02698387",28.74760898,"na","neg",-3.37,98.046,0.996,37.194,"0.057","7.28.23",0.042,2.5,"-","",0,50,0.061,0,0,0,0,0,0
20211204,46,"4","46_2372","2372","2372 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,8,20220411,"A5","Undetermined",0,1,0,6,20220128,"na",12.56955573,15.66132993,"18.77090311","22.28211321","25.95696434",28.97839776,"32.08408772","neg",-3.299,100.978,0.999,37.458,"0.026",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211207,49,"7","49_2372","2372","2372 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,11,20220412,"C11","39.0700398",0.374308355,1.374308355,0.138084187,8,20220204,"na",11.86143101,15.1936193,"na","22.22321452","25.68560426",28.8887188,"32.02938467","neg",-3.389,97.283,0.999,37.624,"0.028",NA,NA,NA,NA,NA,0,50,0.061,0,0.374308355,0,0,0,0
20211214,56,"14","56_2372","2372","2372 SID 14","21.2",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,13,20220412,"A8","Undetermined",0,1,0,10,20220209,"na",11.72578204,15.01386033,"na","22.35951247","na",29.1356697,"32.50885701","neg",-3.484,93.641,1,38.129,"0.02","9.4.23",0.045,2.5,"-","",0,50,0.061,0,0,0,0,0,0
20211221,63,"21","63_2372","2372","2372 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,1,30,20211130,"y","20210917","0.044","l","1","1","Male",20.5,NA,15,20220414,"H12","Undetermined",0,1,0,11,20220211,"8.926534345",11.45403004,14.67622864,"na","22.21722259","25.21993563",28.79607535,"32.00198694","neg",-3.376,97.81,0.998,37.398,"0.034",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211012,-8,"-49","-7_2373","2373","2373 PID -7","19.6",NA,NA,"na","y","dmh","y","n","na","na","y","n",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",1,20220329,"B8","Undetermined",0,1,0,1,20211208,"11.082",12.843,15.854,"20.17",NA,"26.494",30.904,NA,"neg",-3.372,97.967,0.991,38.954,"0.082","6.30.22",0.043,0.16,"-","",0,50,0.061,0,0,0,1,1,0
20211026,7,"-35","7_2373","2373","2373 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na","Little somethin somethin in both eyes",20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",2,20220401,"D12","24.00536541",25167.17283,25168.17283,4.400851688,1,20211208,"10.794",12.708,16.308,"na","na","26.56",30.458,"na","neg",-3.349,0.995,98.879,38.744,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,25167.17283,1,1,1,0
20211102,14,"-28","14_2373","2373","na","18.9",0.5,0,"dmh","n","na","y","y","2","10","n","n",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.11.22",0.092,8.33,"+","",0.5,50,0.061,0,0,0,1,1,0
20211109,21,"-21","21_2373","2373","na","18.6",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211116,28,"-14","28_2373","2373","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211123,35,"-7","35_2373","2373","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211129,41,"-1","41_2373","2373","2373 PID 41","18.9",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",3,20220401,"H12","36.10375128",2.483357975,3.483357975,0.541998108,3,20220126,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052","7.28.23",0.065,2.7,"+","",0,50,0.061,0,2.483357975,0,1,1,0
20211204,46,"4","46_2373","2373","2373 SID 4","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",10,20220412,"E11","36.99190354",2.102759603,3.102759603,0.491748128,8,20220262,"na",12.0148688,15.12964355,"18.22198982","22.41947993","25.92276566",29.08023652,"32.54923494","neg",-3.472,94.111,0.998,38.113,"0.032",NA,NA,NA,NA,NA,0,50,0.061,0,2.102759603,0,1,1,0
20211207,49,"7","49_2373","2373","2373 SID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",7,20220411,"B9","36.8506594",1.608584122,2.608584122,0.416404846,5,20220128,"na",12.73909061,15.79001628,"18.86811414","22.21804577","25.71867181",29.06757017,"32.39865795","neg",-3.299,100.947,0.999,37.532,"0.019",NA,NA,NA,NA,NA,0,50,0.061,0,1.608584122,0,1,1,0
20211214,56,"14","56_2373","2373","2373 SID 14","18.9",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",14,20220414,"C11","Undetermined",0,1,0,11,20220211,"8.902841528",11.40514415,14.66821008,"17.91215959","22.30928992","25.27546141",28.50220874,"na","neg",-3.364,98.291,0.996,37.215,"0.047","10.27.23",0.086,0.8,"+","",0,50,0.061,0,0,0,1,1,0
20211221,63,"21","63_2373","2373","2373 SID 21","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","High",30000,20211019,2,100,20211130,"y","20210924","0.042","h","7","2","Female",19.6,"cage injury above beak",16,20220414,"H11","Undetermined",0,1,0,12,20220211,"9.313324593",12.0047658,15.02507223,"18.2874533","21.45327907","na",29.39667,"na","neg",-3.36,99.438,0.994,37.324,"0.063",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,1,1,0
20211011,-8,"-50","-8_2374","2374","2374 PID -8","19.1",NA,NA,"na","y","dmh","y","n","na","na","n","n",NA,20210715,"va","dd","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.047","l","1","3","Female",18.6,NA,3,20220401,"A9","Undetermined",0,1,0,2,20211208,"9.479825452",11.48732104,15.0677324,"18.94896454","na","25.36530625",29.01730143,"na","neg",-3.37,99.397,0.996,37.422,"0.052","6.23.22",0.047,3.009,"-","",0,50,0.061,0,0,0,0,0,0
20211026,7,"-35","7_2374","2374","2374 PID 7","na",0,0,"dmh","y","dmh","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.047","l","1","3","Female",18.6,NA,9,20220411,"H7","Undetermined",0,1,0,7,20220204,"na",12.53148867,15.72988284,"18.75386348","22.32475872","25.96256782",29.11519124,"32.54947164","neg",-3.358,98.503,0.999,37.826,"0.022",NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211103,14,"-27","15_2374","2374","na","18.2",0,0,"dmh","n","na","y","n","na","na","n","n",NA,20210715,"va","dd","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.047","l","1","3","Female",18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.12.22",0.045,0.64,"-","",0,50,0.061,0,0,0,0,0,0
20211109,21,"-21","21_2374","2374","na","18.9",0,0,"dmh","n","na","n","y","2","2","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.047","l","1","3","Female",18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211116,28,"-14","28_2374","2374","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.047","l","1","3","Female",18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211123,35,"-7","35_2374","2374","na","na",0,0,"dmh","n","na","n","n","na","na","na","na",NA,20210715,"va","dd","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.047","l","1","3","Female",18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,50,0.061,0,0,0,0,0,0
20211129,41,"-1","41_2374","2374","2374 PID 41","19.1",0,0,"dmh","y","dmh","y","n","na","na","y","n",NA,20210715,"va","dd","vt","n","Sham",0,20211019,3,300,20211130,"y","20210917","0.047","l","1","3","Female",18.6,NA,5,20220404,"G5","Undetermined",0,1,0,4,20220126,"8.921",11.05,14.391,"18.575","na","25.11",29.042,"na","neg",-3.426,95.822,0.996,37.559,"0.058","7.28.23",0.045,3.1,"-","",0,50,0.061,0,0,0,0,0,0
